gameId,side,actual,actualRole,usedRole,primaryRole,fallback,covBefore,covAfter,candidates,candRoleNull,actualScore,bestScore,bestPick,bestIsActual,rank1,rank2,mismatch,actualTop3,bestTop3,actualRoleCov,bestRoleCov,diffCov,actualCF_raw,actualCF_z,actualCF_wz,actualCF_count,bestCF_raw,bestCF_z,bestCF_wz,bestCF_count
b2c87d57-35d4-42f9-acc2-d320e36efb3f,blue,Sejuani,jungle,jungle,jungle,false,1,1,123,0,-0.0247,0.0672,Jayce,false,101,101,false,"opp_meta_sum:0.025,-0.21,-0.022 | our_meta_sum:0.050,0.77,-0.016 | our_synergy:0.463,-0.39,0.008","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.025,-0.21,-0.022 | our_meta_sum:0.031,-0.39,0.008",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,1,0.4,-0.6421207467454623,-0.005615988051035813,1
ddbafe28-de8e-42bd-9be3-aa159c439dc4,blue,Nocturne,jungle,jungle,jungle,false,1,1,149,0,-0.0297,0.0791,Thresh,false,125,125,false,"opp_meta_sum:0.015,-0.80,-0.082 | counter_for:0.000,-3.23,-0.028 | our_meta_sum:0.016,-1.33,0.028","opp_meta_sum:0.015,-0.80,-0.082 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.012,-1.58,0.033",1,1,0,0,-3.2340869475062046,-0.028285324442889268,1,0.5,0.0058708034447231975,0.000051346046927549086,0
44ba526b-9d96-49df-81ad-e9a08beb8b12,red,Ezreal,bot,bot,bot,false,1,1,138,0,0.0484,0.1655,Jarvan IV,false,126,126,false,"opp_meta_sum:0.040,0.65,0.066 | our_meta_sum:0.051,0.81,-0.017 | our_synergy:0.485,-0.23,0.005","opp_meta_sum:0.040,0.65,0.066 | our_synergy:0.143,-2.74,0.059 | counter_for:1.000,3.25,0.028",1,1,0,0.4146341463414634,-0.5472927150103134,-0.004786622085480201,1,1,3.2458285543956515,0.02838801653674437,1
10a15f44-c7e2-4562-b68a-77f1eec82dfc,red,Ezreal,bot,bot,bot,false,1,1,123,0,0.0455,0.0568,Lillia,false,4,4,false,"our_synergy:0.100,-3.06,0.066 | opp_meta_sum:0.026,-0.17,-0.017 | counter_for:0.250,-1.61,-0.014","our_synergy:0.200,-2.32,0.050 | our_meta_sum:0.018,-1.20,0.025 | opp_meta_sum:0.026,-0.17,-0.017",1,1,0,0.25,-1.6141080720307408,-0.014116989197980859,1,0.5,0.0058708034447231975,0.000051346046927549086,0
98b4b216-7441-4a7f-a871-830a86c7729d,blue,Tristana,bot,bot,mid,false,1,1,109,0,0.1335,0.1837,Sejuani,false,79,79,false,"opp_meta_sum:0.042,0.74,0.076 | opp_synergy:0.800,3.09,0.034 | our_meta_sum:0.017,-1.27,0.027","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.042,0.74,0.076 | opp_synergy:0.800,3.09,0.034",1,0.5,0.5,0.4,-0.6421207467454623,-0.005615988051035813,1,0.15384615384615385,-2.2371768702905346,-0.019566348907561017,1
bb144689-f81d-4e73-9965-ea935ea8fd37,red,Azir,mid,mid,mid,false,1,1,93,0,0.0342,0.1105,Lillia,false,83,83,false,"opp_meta_sum:0.041,0.72,0.073 | our_meta_sum:0.081,2.68,-0.056 | counter_for:0.769,1.75,0.015","opp_meta_sum:0.041,0.72,0.073 | counter_for:1.000,3.25,0.028 | our_meta_sum:0.032,-0.34,0.007",1,1,0,0.7692307692307693,1.7504634385721463,0.015309553233751992,1,1,3.2458285543956515,0.02838801653674437,1
e1e002d2-0108-4437-ad8a-44597bf54942,blue,Zyra,jungle,jungle,jungle,false,1,1,117,0,0.1115,0.2054,Akali,false,85,85,false,"opp_meta_sum:0.045,0.92,0.094 | our_meta_sum:0.018,-1.18,0.025 | our_synergy:0.600,0.62,-0.013","opp_meta_sum:0.045,0.92,0.094 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.020,-1.04,0.022",1,1,0,0.7142857142857143,1.3944241252808351,0.012195633399706184,1,0.75,1.625849678920187,0.014219681291835956,1
03f84d37-5074-4cc2-a549-0747171d67bc,red,Kai'Sa,bot,bot,bot,false,1,1,142,0,-0.1601,-0.0485,Urgot,false,123,123,false,"opp_meta_sum:0.003,-1.54,-0.158 | our_synergy:0.571,0.41,-0.009 | our_meta_sum:0.032,-0.33,0.007","opp_meta_sum:0.003,-1.54,-0.158 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.015,-1.36,0.029",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
4317c7a9-3f73-45b7-b212-d77f8a7f5a48,blue,Naafiri,jungle,jungle,jungle,false,1,1,144,0,0.1754,0.26,Nami,false,126,126,false,"opp_meta_sum:0.060,1.84,0.189 | our_synergy:0.632,0.85,-0.018 | our_meta_sum:0.024,-0.80,0.017","opp_meta_sum:0.060,1.84,0.189 | our_synergy:0.167,-2.57,0.055 | our_meta_sum:0.023,-0.86,0.018",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.675,1.1398560162775482,0.009969180718363438,2
3e29fc3d-b06a-4395-ac8b-b861bbc56d29,red,Varus,bot,bot,bot,false,1,1,145,0,-0.1335,-0.0318,Seraphine,false,101,101,false,"opp_meta_sum:0.007,-1.26,-0.130 | counter_for:0.800,1.95,0.017 | our_meta_sum:0.047,0.57,-0.012","opp_meta_sum:0.007,-1.26,-0.130 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.024,-0.82,0.017",1,1,0,0.8,1.94984545401528,0.01705334834081764,1,0.5,0.0058708034447231975,0.000051346046927549086,0
c49d5821-8086-40db-87a9-3d893b0f475b,red,Ahri,mid,mid,mid,false,1,1,145,0,0.0625,0.139,Nocturne,false,90,90,false,"opp_meta_sum:0.037,0.49,0.051 | counter_for:0.667,1.09,0.009 | our_synergy:0.500,-0.12,0.003","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.037,0.49,0.051 | our_meta_sum:0.031,-0.37,0.008",1,1,0,0.6666666666666666,1.0858567204283656,0.009496902876866485,1,0.5,0.0058708034447231975,0.000051346046927549086,0
efa061a6-bdeb-4229-acb6-e93e0d06a21d,blue,Ashe,bot,bot,bot,false,1,1,131,0,0.1159,0.2156,Rek'Sai,false,104,104,false,"opp_meta_sum:0.039,0.62,0.063 | counter_against:0.250,-2.30,0.044 | opp_synergy:0.583,0.81,0.009","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.039,0.62,0.063 | counter_against:0.250,-2.30,0.044",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,1,0.6666666666666666,1.0858567204283656,0.009496902876866485,1
b7e949d9-7e23-4e23-b2fb-46e421962e08,red,Zyra,jungle,jungle,jungle,false,1,1,124,0,-0.0958,-0.0265,Milio,false,14,14,false,"opp_meta_sum:0.012,-1.01,-0.104 | counter_for:0.750,1.63,0.014 | our_meta_sum:0.044,0.38,-0.008","opp_meta_sum:0.012,-1.01,-0.104 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.040,0.16,-0.003",1,1,0,0.75,1.625849678920187,0.014219681291835956,1,0.5,0.0058708034447231975,0.000051346046927549086,0
38a94a72-0daf-45da-99cc-fc8eff9f19a1,blue,Miss Fortune,bot,bot,bot,false,1,1,144,0,0.0903,0.1256,Blitzcrank,false,11,11,false,"opp_synergy:0.857,3.70,0.040 | counter_against:0.286,-1.97,0.038 | opp_meta_sum:0.025,-0.25,-0.026","opp_synergy:0.857,3.70,0.040 | counter_against:0.286,-1.97,0.038 | our_meta_sum:0.014,-1.42,0.030",1,1,0,0.6666666666666666,1.0858567204283656,0.009496902876866485,1,0.75,1.625849678920187,0.014219681291835956,1
b366940d-ea7d-43b4-a8c3-0cc8f7a223ea,blue,Renekton,top,top,top,false,1,1,149,0,-0.0767,0.0231,Aphelios,false,123,123,false,"opp_meta_sum:0.018,-0.62,-0.064 | counter_against:0.667,1.54,-0.030 | our_meta_sum:0.024,-0.84,0.018","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.018,-0.62,-0.064 | our_meta_sum:0.010,-1.70,0.036",1,1,0,0.8,1.94984545401528,0.01705334834081764,2,0.5,0.0058708034447231975,0.000051346046927549086,0
e93ce003-e1c1-45be-bdf7-b5ea9a0459cb,red,Kalista,bot,bot,bot,false,1,1,114,0,-0.138,-0.011,Ornn,false,107,107,false,"opp_meta_sum:0.012,-0.96,-0.099 | our_synergy:0.643,0.93,-0.020 | our_meta_sum:0.052,0.88,-0.018","opp_meta_sum:0.012,-0.96,-0.099 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.032,-0.34,0.007",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
ccd0cec9-d388-4f30-a824-483d8cbad32d,blue,Vi,jungle,jungle,jungle,false,1,1,141,0,0.0406,0.1139,Draven,false,118,118,false,"opp_meta_sum:0.038,0.56,0.057 | counter_against:0.582,0.76,-0.015 | our_synergy:0.462,-0.40,0.009","opp_meta_sum:0.038,0.56,0.057 | our_synergy:0.167,-2.57,0.055 | our_meta_sum:0.019,-1.15,0.024",1,1,0,0.4,-0.6421207467454623,-0.005615988051035813,1,0.5,0.0058708034447231975,0.000051346046927549086,0
6b97e677-0132-4e38-8e33-dfb04bc4ad55,red,Elise,support,support,support,false,1,1,150,0,-0.0152,0.0456,Ivern,false,78,78,false,"opp_meta_sum:0.019,-0.58,-0.060 | our_meta_sum:0.005,-1.97,0.041 | counter_for:0.615,0.75,0.007","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.019,-0.58,-0.060 | our_meta_sum:0.007,-1.84,0.039",1,1,0,0.6153846153846154,0.753553361356476,0.006590577698423739,1,0.25,-1.6141080720307408,-0.014116989197980859,1
2f9d7307-32fd-4e83-8998-bb585cffc146,blue,Naafiri,jungle,jungle,jungle,false,1,1,149,0,0.0501,0.183,Seraphine,false,142,142,false,"counter_against:0.201,-2.75,0.053 | our_synergy:0.711,1.43,-0.031 | opp_meta_sum:0.032,0.20,0.020","our_synergy:0.000,-3.79,0.081 | counter_against:0.201,-2.75,0.053 | opp_meta_sum:0.032,0.20,0.020",1,1,0,0.4920634920634921,-0.045557097364021505,-0.0003984423735457321,2,0.75,1.625849678920187,0.014219681291835956,1
d9e0d640-5480-4ef7-b4c3-3a7e9e943b23,blue,Gwen,top,top,top,false,1,1,147,0,0.0083,0.0594,Sylas,false,4,4,false,"opp_meta_sum:0.014,-0.89,-0.091 | our_synergy:0.250,-1.96,0.042 | our_meta_sum:0.013,-1.48,0.031","opp_meta_sum:0.014,-0.89,-0.091 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.010,-1.68,0.035",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,1,0.6333333333333333,0.8698595370316371,0.007607791510878699,2
a8ab4c8f-ea07-413a-8012-d9f806ff4ad9,blue,Kai'Sa,bot,bot,bot,false,1,1,148,0,-0.1374,-0.0159,Aphelios,false,142,142,false,"opp_meta_sum:0.007,-1.28,-0.131 | counter_for:0.268,-1.50,-0.013 | our_meta_sum:0.030,-0.46,0.010","opp_meta_sum:0.007,-1.28,-0.131 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.015,-1.39,0.029",1,1,0,0.26785714285714285,-1.4983952952110648,-0.013104965251915974,2,0.5,0.0058708034447231975,0.000051346046927549086,0
a2c59e43-a451-41cb-8f64-d00867a1cc7c,blue,Ashe,bot,bot,support,false,1,1,108,0,-0.06,0.0211,Jarvan IV,false,98,98,false,"our_synergy:0.643,0.93,-0.020 | our_meta_sum:0.052,0.87,-0.018 | counter_against:0.571,0.66,-0.013","our_synergy:0.167,-2.57,0.055 | counter_against:0.571,0.66,-0.013 | our_meta_sum:0.047,0.58,-0.012",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
d8651b27-9cea-4395-aead-2814c6af51b8,blue,Volibear,jungle,jungle,jungle,false,1,1,108,0,0.1704,0.1704,Volibear,true,1,1,false,"opp_meta_sum:0.055,1.51,0.155 | our_synergy:0.333,-1.34,0.029 | opp_synergy:0.368,-1.46,-0.016","opp_meta_sum:0.055,1.51,0.155 | our_synergy:0.333,-1.34,0.029 | opp_synergy:0.368,-1.46,-0.016",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
6820f042-9e60-42dd-b59b-e808a8361be9,red,Sejuani,jungle,jungle,jungle,false,1,1,149,0,-0.1165,-0.0123,Seraphine,false,131,131,false,"opp_meta_sum:0.011,-1.06,-0.108 | our_synergy:0.422,-0.69,0.015 | our_meta_sum:0.047,0.61,-0.013","opp_meta_sum:0.011,-1.06,-0.108 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.025,-0.73,0.015",1,1,0,0.3333333333333333,-1.0741151135389195,-0.00939421078301139,1,0.5,0.0058708034447231975,0.000051346046927549086,0
a5b0894e-2ee3-431d-9c62-1e43302cc53c,blue,Ziggs,bot,bot,bot,false,1,1,149,0,0.0917,0.1821,Nasus,false,99,99,false,"opp_meta_sum:0.039,0.62,0.063 | our_synergy:0.700,1.35,-0.029 | counter_for:1.000,3.25,0.028","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.039,0.62,0.063 | our_meta_sum:0.020,-1.09,0.023",1,1,0,1,3.2458285543956515,0.02838801653674437,1,0.5,0.0058708034447231975,0.000051346046927549086,0
2aadde00-b2af-442d-ab7f-7c7ee36dc0c0,blue,Smolder,bot,bot,bot,false,1,1,104,0,0.064,0.1122,Xayah,false,87,87,false,"opp_meta_sum:0.038,0.55,0.056 | counter_against:0.333,-1.53,0.030 | our_synergy:0.625,0.80,-0.017","opp_meta_sum:0.038,0.55,0.056 | counter_against:0.333,-1.53,0.030 | our_synergy:0.333,-1.34,0.029",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
f5df47f3-45fe-4daa-8e58-9eaa2e234128,red,Renekton,top,top,top,false,1,1,150,0,-0.0174,0.0717,Jax,false,126,126,false,"opp_meta_sum:0.023,-0.34,-0.035 | our_meta_sum:0.023,-0.88,0.018 | counter_for:0.452,-0.31,-0.003","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.023,-0.34,-0.035 | our_meta_sum:0.016,-1.33,0.028",1,1,0,0.45161290322580644,-0.30767349503439895,-0.002690912387570853,1,0.4666666666666667,-0.21012637995200528,-0.0018377653190602382,1
5537d52b-04ee-4874-b19f-b4773eb21987,blue,Tristana,mid,mid,mid,false,1,1,117,0,0.144,0.2156,Xayah,false,75,75,false,"opp_meta_sum:0.046,1.03,0.106 | our_synergy:0.364,-1.12,0.024 | opp_synergy:0.600,0.98,0.011","opp_meta_sum:0.046,1.03,0.106 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.025,-0.74,0.016",1,1,0,0.5142857142857142,0.09844102490046366,0.0008609652037794552,2,0.5416666666666666,0.2758672826906336,0.0024127352544122817,2
96442ab4-91af-4b2c-a617-586c3bd53ced,red,Azir,mid,mid,mid,false,1,1,145,0,-0.0518,0.0195,Caitlyn,false,124,124,false,"opp_meta_sum:0.018,-0.62,-0.064 | our_meta_sum:0.029,-0.49,0.010 | our_synergy:0.500,-0.12,0.003","opp_meta_sum:0.018,-0.62,-0.064 | our_meta_sum:0.008,-1.82,0.038 | our_synergy:0.333,-1.34,0.029",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,1,0.8,1.94984545401528,0.01705334834081764,1
5144fcc9-986b-45e9-a308-4007c1562959,blue,Ziggs,bot,bot,bot,false,1,1,143,0,0.0383,0.1202,Diana,false,90,90,false,"opp_meta_sum:0.035,0.38,0.039 | counter_against:0.714,1.98,-0.038 | our_meta_sum:0.021,-1.02,0.021","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.035,0.38,0.039 | counter_against:0.714,1.98,-0.038",1,1,0,0.6349206349206349,0.8801451171933861,0.0076977491949733546,2,0.5,0.0058708034447231975,0.000051346046927549086,0
ad5575cc-3902-4236-a5a1-5a28fb1ba190,blue,Aurora,mid,mid,mid,false,1,1,136,0,0.1334,0.2117,Kennen,false,89,89,false,"our_meta_sum:0.006,-1.93,0.040 | opp_meta_sum:0.035,0.35,0.035 | counter_against:0.333,-1.53,0.030","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.035,0.35,0.035 | our_meta_sum:0.011,-1.60,0.034",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.6111111111111112,0.7258614147671519,0.006348383933553511,2
b0f91497-76cd-4f5a-8138-7cceac0ae03b,red,Alistar,support,support,support,false,1,1,150,0,-0.1597,-0.0239,Aphelios,false,148,148,false,"opp_meta_sum:0.007,-1.29,-0.132 | counter_for:0.238,-1.69,-0.015 | our_synergy:0.600,0.62,-0.013","opp_meta_sum:0.007,-1.29,-0.132 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.016,-1.32,0.028",1,1,0,0.23809523809523808,-1.6912499232438583,-0.014791671828690785,1,0.5,0.0058708034447231975,0.000051346046927549086,0
d963d3d3-1a0c-4738-a649-43c251f9c847,red,Jayce,top,top,top,false,1,1,145,0,-0.1181,-0.0094,Seraphine,false,118,118,false,"opp_meta_sum:0.011,-1.07,-0.110 | counter_for:0.200,-1.94,-0.017 | our_meta_sum:0.032,-0.32,0.007","opp_meta_sum:0.011,-1.07,-0.110 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.022,-0.93,0.020",1,1,0,0.2,-1.9381038471258334,-0.01695065624696254,1,0.5,0.0058708034447231975,0.000051346046927549086,0
9135fd97-7c17-49b5-8761-a3a67a29b08d,blue,Tahm Kench,support,support,support,false,1,1,106,0,0.0378,0.0911,Neeko,false,82,82,false,"opp_meta_sum:0.039,0.59,0.060 | counter_against:0.571,0.66,-0.013 | our_synergy:0.581,0.47,-0.010","opp_meta_sum:0.039,0.59,0.060 | our_synergy:0.333,-1.34,0.029 | counter_for:0.889,2.53,0.022",1,1,0,0.6666666666666666,1.0858567204283656,0.009496902876866485,1,0.8888888888888888,2.5258379430732223,0.022090978650118404,2
93cc3d3e-905f-46af-bd77-7ff72be14929,red,Wukong,jungle,jungle,jungle,false,1,1,148,0,-0.1361,-0.061,K'Sante,false,139,139,false,"opp_meta_sum:0.005,-1.42,-0.145 | our_meta_sum:0.011,-1.61,0.034 | our_synergy:0.667,1.11,-0.024","opp_meta_sum:0.005,-1.42,-0.145 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.029,-0.54,0.011",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.36363636363636365,-0.8777540377237116,-0.007676836813931582,1
a9a79cd6-69dc-45a7-9d4e-5dec7f414cf9,red,Sejuani,jungle,jungle,jungle,false,1,1,118,0,-0.1236,-0.012,Xayah,false,112,112,false,"opp_meta_sum:0.011,-1.07,-0.110 | our_synergy:0.600,0.62,-0.013 | opp_synergy:0.500,-0.07,-0.001","opp_meta_sum:0.011,-1.07,-0.110 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.024,-0.81,0.017",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
42a517d1-e717-4878-a7ba-8b3c93a46f8e,blue,Taliyah,mid,mid,mid,false,1,1,145,0,-0.0942,0.025,Tahm Kench,false,139,139,false,"opp_meta_sum:0.016,-0.74,-0.076 | counter_against:0.633,1.23,-0.024 | our_synergy:0.600,0.62,-0.013","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.016,-0.74,-0.076 | our_meta_sum:0.012,-1.56,0.033",1,1,0,0.5208333333333333,0.14086904306767806,0.0012320406506699123,2,0.5,0.0058708034447231975,0.000051346046927549086,0
51453626-f6ec-4929-a177-ec60cad48ae8,red,Maokai,jungle,jungle,jungle,false,1,1,68,0,0,0.042,Renekton,false,59,61,true,"our_meta_sum:0.047,0.58,-0.012 | opp_meta_sum:0.031,0.10,0.010 | our_synergy:0.500,-0.12,0.003","our_synergy:0.333,-1.34,0.029 | opp_meta_sum:0.031,0.10,0.010 | our_meta_sum:0.035,-0.17,0.004",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
8f05b942-2ea0-4450-a6eb-be97b195894a,red,Xin Zhao,jungle,jungle,jungle,false,1,1,86,0,-0.0298,0.0388,Viego,false,81,81,false,"our_synergy:0.667,1.11,-0.024 | our_meta_sum:0.048,0.65,-0.014 | opp_meta_sum:0.030,0.08,0.008","our_synergy:0.333,-1.34,0.029 | opp_meta_sum:0.030,0.08,0.008 | our_meta_sum:0.036,-0.12,0.002",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
3aff8876-eda3-4163-b385-192b5b4d5642,blue,Sejuani,jungle,jungle,jungle,false,1,1,145,0,0.0701,0.1891,Tahm Kench,false,134,134,false,"opp_meta_sum:0.041,0.71,0.073 | opp_synergy:0.357,-1.58,-0.017 | counter_against:0.426,-0.67,0.013","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.041,0.71,0.073 | our_meta_sum:0.011,-1.59,0.033",1,1,0,0.36184210526315785,-0.889380680370665,-0.007778523430521836,2,0.6,0.6538623536349086,0.005718680144890911,1
1f77d4a5-2f36-4c60-be31-c5e3d5f1727a,blue,Xin Zhao,jungle,jungle,jungle,false,1,1,147,0,0.0684,0.1714,Tahm Kench,false,133,133,false,"counter_against:0.250,-2.30,0.044 | opp_meta_sum:0.032,0.17,0.017 | our_meta_sum:0.032,-0.36,0.008","our_synergy:0.000,-3.79,0.081 | counter_against:0.250,-2.30,0.044 | our_meta_sum:0.012,-1.53,0.032",1,1,0,0.6229885057471265,0.8028259283912736,0.007021515569710079,2,0.46153846153846156,-0.24335671585919416,-0.002128397836904512,1
b3df9ba6-84f1-402c-b6ac-0ce422f91ba4,red,Trundle,jungle,jungle,jungle,false,1,1,150,0,-0.0936,0.0057,Elise,false,132,132,false,"opp_meta_sum:0.012,-0.98,-0.100 | counter_for:0.000,-3.23,-0.028 | our_meta_sum:0.017,-1.23,0.026","opp_meta_sum:0.012,-0.98,-0.100 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.013,-1.47,0.031",1,1,0,0,-3.2340869475062046,-0.028285324442889268,1,0.4,-0.6421207467454623,-0.005615988051035813,1
74668050-aff3-47ea-84a1-155b890b92e9,blue,Ezreal,bot,bot,bot,false,1,1,130,0,0.2233,0.2872,Olaf,false,125,125,false,"opp_meta_sum:0.064,2.08,0.213 | our_meta_sum:0.024,-0.82,0.017 | counter_for:0.345,-1.00,-0.009","opp_meta_sum:0.064,2.08,0.213 | our_meta_sum:0.003,-2.09,0.044 | counter_for:1.000,3.25,0.028",1,0.5,0.5,0.345,-0.9985160993500646,-0.008733021804915666,2,1,3.2458285543956515,0.02838801653674437,1
08cb8c57-87c3-4836-a328-cd8a8ad3ecb8,red,Corki,mid,mid,mid,false,1,1,116,0,-0.1463,-0.0412,Yuumi,false,89,89,false,"opp_meta_sum:0.010,-1.12,-0.115 | our_meta_sum:0.063,1.56,-0.033 | our_synergy:0.500,-0.12,0.003","opp_meta_sum:0.010,-1.12,-0.115 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.043,0.31,-0.006",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
5321bc55-3e90-4ad4-86c2-570060f2ff9b,blue,Ezreal,bot,bot,bot,false,1,1,141,0,0.1233,0.2123,Lillia,false,133,133,false,"opp_meta_sum:0.044,0.89,0.091 | counter_against:0.271,-2.10,0.041 | our_synergy:0.615,0.73,-0.016","opp_meta_sum:0.044,0.89,0.091 | counter_against:0.271,-2.10,0.041 | our_synergy:0.286,-1.69,0.036",1,0.5,0.5,0.49159663865546216,-0.04858226799983038,-0.0004249005159265165,2,0.8,1.94984545401528,0.01705334834081764,1
1d7e900f-36dc-4bb0-ad38-a80a6acbc356,red,Taliyah,mid,mid,mid,false,1,1,150,0,-0.0852,0.0234,Syndra,false,136,136,false,"opp_meta_sum:0.015,-0.83,-0.085 | counter_for:0.600,0.65,0.006 | our_synergy:0.543,0.20,-0.004","opp_meta_sum:0.015,-0.83,-0.085 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.015,-1.34,0.028",1,1,0,0.6,0.6538623536349086,0.005718680144890911,1,0.5,0.0058708034447231975,0.000051346046927549086,0
fe909456-a0f0-4522-90e1-a747456f87b2,red,Vi,jungle,jungle,jungle,false,1,1,144,0,-0.0361,0.0378,Aurelion Sol,false,127,127,false,"opp_meta_sum:0.024,-0.28,-0.029 | counter_for:0.357,-0.92,-0.008 | our_meta_sum:0.037,-0.05,0.001","our_synergy:0.333,-1.34,0.029 | opp_meta_sum:0.024,-0.28,-0.029 | our_meta_sum:0.018,-1.16,0.024",1,1,0,0.35714285714285715,-0.9198314111126847,-0.008044845521591541,1,0.75,1.625849678920187,0.014219681291835956,1
53ef10dc-11a6-4970-a790-d9cc97a4012f,red,Lucian,mid,mid,bot,false,1,1,128,0,-0.0059,0.0641,Shyvana,false,114,114,false,"opp_meta_sum:0.024,-0.26,-0.027 | counter_for:0.750,1.63,0.014 | our_meta_sum:0.028,-0.57,0.012","our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.008,-1.83,0.038 | counter_for:0.000,-3.23,-0.028",1,1,0,0.75,1.625849678920187,0.014219681291835956,1,0,-3.2340869475062046,-0.028285324442889268,1
05eeb4fd-03b4-4520-8fa1-b4465be61558,blue,Ziggs,bot,bot,mid,false,1,1,113,0,-0.0281,0.0156,Xayah,false,61,61,false,"counter_against:0.600,0.93,-0.018 | opp_meta_sum:0.027,-0.14,-0.014 | opp_synergy:0.545,0.41,0.004","our_synergy:0.143,-2.74,0.059 | counter_against:0.600,0.93,-0.018 | our_meta_sum:0.050,0.76,-0.016",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
3cdf1419-7a5b-4304-9da4-1351c92a685d,red,Renekton,top,top,top,false,1,1,145,0,-0.0178,0.0666,Yorick,false,88,88,false,"opp_meta_sum:0.025,-0.25,-0.025 | our_synergy:0.373,-1.05,0.023 | our_meta_sum:0.047,0.58,-0.012","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.025,-0.25,-0.025 | our_meta_sum:0.029,-0.54,0.011",1,1,0,0.46153846153846156,-0.24335671585919416,-0.002128397836904512,1,0.5,0.0058708034447231975,0.000051346046927549086,0
8ee31f20-9760-4b7b-b519-4f94ba675095,red,Wukong,jungle,jungle,jungle,false,1,1,148,0,-0.0867,-0.0418,Karma,false,21,21,false,"opp_meta_sum:0.010,-1.11,-0.114 | our_synergy:0.432,-0.62,0.013 | our_meta_sum:0.030,-0.45,0.009","opp_meta_sum:0.010,-1.11,-0.114 | our_synergy:0.200,-2.32,0.050 | our_meta_sum:0.027,-0.67,0.014",1,1,0,0.6,0.6538623536349086,0.005718680144890911,1,0.6666666666666666,1.0858567204283656,0.009496902876866485,1
97c76baf-f9fc-4077-ac07-9ff3df783b23,blue,Lee Sin,jungle,jungle,jungle,false,1,1,145,0,-0.0391,0.06,Gnar,false,138,138,false,"our_synergy:0.750,1.72,-0.037 | our_meta_sum:0.014,-1.43,0.030 | counter_against:0.600,0.93,-0.018","our_synergy:0.125,-2.87,0.062 | our_meta_sum:0.020,-1.05,0.022 | counter_against:0.600,0.93,-0.018",1,1,0,0.3125,-1.2091133531618747,-0.010574905386753757,2,0.46153846153846156,-0.24335671585919416,-0.002128397836904512,1
