gameId,side,actual,actualRole,usedRole,primaryRole,fallback,covBefore,covAfter,candidates,candRoleNull,actualScore,bestScore,bestPick,bestIsActual,rank1,rank2,mismatch,actualTop3,bestTop3,actualRoleCov,bestRoleCov,diffCov,actualCF_raw,actualCF_z,actualCF_wz,actualCF_count,bestCF_raw,bestCF_z,bestCF_wz,bestCF_count
9b2779af-ba2a-4de1-8770-e753398225f8,blue,Ornn,top,top,top,false,1,1,140,0,0.0555,0.2519,Draven,false,78,78,false,"our_synergy:0.606,0.93,0.043 | counter_for:0.451,-0.31,0.018 | opp_meta_sum:0.059,-0.20,-0.014","counter_for:0.000,-3.50,0.201 | our_synergy:0.629,1.15,0.053 | opp_meta_sum:0.059,-0.20,-0.014",1,0.5,0.5,0.4509803921568627,-0.309492207352841,0.017758353365698663,3,0,-3.502431978929929,0.2009660445190204,1
048d26e9-3c4d-491e-a844-0f82fb6606cd,blue,Hwei,mid,mid,mid,false,1,1,141,0,-0.0827,0.2173,Annie,false,112,112,false,"opp_meta_sum:0.014,-2.02,-0.141 | our_meta_sum:0.032,-1.63,0.035 | our_synergy:0.579,0.66,0.030","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.014,-2.02,-0.141 | our_synergy:0.737,2.22,0.102",1,1,0,0.5555555555555556,0.4308996237374989,-0.02472458951043395,1,0,-3.502431978929929,0.2009660445190204,1
3050fa76-c1ce-4dd6-8947-4e46c4530635,blue,Corki,mid,mid,mid,false,1,1,141,0,-0.1154,0.154,Kalista,false,122,122,false,"opp_meta_sum:0.051,-0.53,-0.037 | our_synergy:0.433,-0.78,-0.036 | opp_synergy:0.571,0.50,-0.019","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.051,-0.53,-0.037 | opp_synergy:0.571,0.50,-0.019",1,0.5,0.5,0.503125,0.05969145373576051,-0.003425035923904202,4,0,-3.502431978929929,0.2009660445190204,1
53cf1ae8-6416-4f42-9002-d48abb524d92,blue,Brand,jungle,jungle,jungle,false,1,1,111,0,-0.0128,0.1306,Aurelion Sol,false,5,5,false,"our_synergy:0.685,1.71,0.078 | opp_meta_sum:0.037,-1.10,-0.077 | opp_synergy:0.600,0.77,-0.029","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.037,-1.10,-0.077 | opp_synergy:0.600,0.77,-0.029",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
74233b6a-d476-4656-ab3f-c2f05ea8aaaa,red,Xayah,bot,bot,bot,false,1,1,141,0,0.0547,0.2082,Draven,false,31,31,false,"our_meta_sum:0.050,-0.89,0.019 | our_synergy:0.554,0.42,0.019 | opp_meta_sum:0.069,0.23,0.016","counter_for:0.000,-3.50,0.201 | our_synergy:0.446,-0.64,-0.030 | our_meta_sum:0.044,-1.11,0.024",1,1,0,0.4861111111111111,-0.06076682659592983,0.0034867397432478578,3,0,-3.502431978929929,0.2009660445190204,1
8b0d2060-fc77-4d89-94ce-cbf992ad7c91,red,Hwei,mid,mid,mid,false,1,1,87,0,0.3841,0.3841,Hwei,true,1,1,false,"counter_for:0.000,-3.50,0.201 | our_synergy:0.728,2.13,0.098 | opp_synergy:0.310,-1.86,0.070","counter_for:0.000,-3.50,0.201 | our_synergy:0.728,2.13,0.098 | opp_synergy:0.310,-1.86,0.070",1,1,0,0,-3.502431978929929,0.2009660445190204,1,0,-3.502431978929929,0.2009660445190204,1
146ab3f8-c259-4027-96e2-36f7344ee102,red,Aatrox,top,top,top,false,1,1,146,0,-0.1551,-0.0595,Zyra,false,33,33,false,"opp_meta_sum:0.029,-1.41,-0.098 | counter_for:0.354,-0.99,0.057 | opp_synergy:0.661,1.32,-0.050","counter_for:0.250,-1.73,0.099 | opp_meta_sum:0.029,-1.41,-0.098 | opp_synergy:0.661,1.32,-0.050",1,1,0,0.35416666666666663,-0.9949330822294442,0.057088265325243276,2,0.25,-1.7324327577295866,0.09940525920576596,1
6bc86a1a-0cd7-405e-a86b-cc541c9eaab9,red,Sivir,bot,bot,bot,false,1,1,141,0,-0.0971,0.1912,Aphelios,false,67,67,false,"our_synergy:0.188,-3.19,-0.146 | our_meta_sum:0.035,-1.49,0.033 | counter_for:0.438,-0.40,0.023","counter_for:0.000,-3.50,0.201 | our_synergy:0.437,-0.73,-0.034 | our_meta_sum:0.037,-1.40,0.031",1,1,0,0.4375,-0.4049333418293297,0.02323467022082511,2,0,-3.502431978929929,0.2009660445190204,2
57a5f34f-46d5-40d7-80be-535fd25241c5,red,Ivern,jungle,jungle,jungle,false,1,1,124,0,0.1862,0.2203,Aphelios,false,6,6,false,"counter_for:0.000,-3.50,0.201 | opp_synergy:0.597,0.74,-0.028 | our_synergy:0.486,-0.26,-0.012","counter_for:0.000,-3.50,0.201 | opp_synergy:0.597,0.74,-0.028 | our_synergy:0.563,0.51,0.023",1,1,0,0,-3.502431978929929,0.2009660445190204,1,0,-3.502431978929929,0.2009660445190204,1
47fdc39e-e203-4d96-8de1-b10ddcda9cfb,blue,Rell,jungle,jungle,jungle,false,1,1,81,0,-0.0621,0.1273,Nocturne,false,66,66,false,"opp_meta_sum:0.087,0.93,0.065 | our_meta_sum:0.135,2.55,-0.056 | opp_synergy:0.653,1.25,-0.047","counter_for:0.000,-3.50,0.201 | our_synergy:0.334,-1.75,-0.080 | opp_meta_sum:0.087,0.93,0.065",1,1,0,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
85ad9b31-4a4a-4a22-87ce-bc38fc2ab329,red,Udyr,top,top,top,false,1,1,68,0,-0.0664,-0.0035,Jarvan IV,false,4,4,false,"our_synergy:0.182,-3.25,-0.149 | counter_for:0.333,-1.14,0.066 | opp_meta_sum:0.078,0.58,0.041","opp_meta_sum:0.078,0.58,0.041 | our_synergy:0.424,-0.86,-0.039 | our_meta_sum:0.080,0.32,-0.007",1,1,0,0.3333333333333333,-1.1424330173294726,0.0655516641013478,1,0.5,0.03756646347075591,-0.0021555261074885034,0
5adbafb7-de27-4c8c-9f8e-b8517fa5cb5d,red,Maokai,jungle,jungle,jungle,false,1,1,111,0,-0.0961,0.1044,Pyke,false,93,93,false,"opp_meta_sum:0.033,-1.26,-0.088 | counter_against:0.375,-0.96,0.029 | our_meta_sum:0.100,1.13,-0.025","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.033,-1.26,-0.088 | our_synergy:0.417,-0.93,-0.043",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
b495e43a-ad37-4386-a6de-d8c5827833bc,blue,Olaf,top,top,top,false,1,1,102,0,0.0822,0.3618,Ezreal,false,90,90,false,"opp_meta_sum:0.116,2.14,0.149 | counter_for:0.633,0.98,-0.056 | our_synergy:0.455,-0.56,-0.026","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.116,2.14,0.149 | our_meta_sum:0.054,-0.72,0.016",1,0.5,0.5,0.6333333333333333,0.9815660481109384,-0.05632127827455753,2,0,-3.502431978929929,0.2009660445190204,1
42f11b0b-9ea1-41f6-884d-858a24cac9bd,blue,Gnar,top,top,top,false,1,1,119,0,0.0178,0.2372,Pyke,false,84,84,false,"opp_meta_sum:0.085,0.85,0.059 | opp_synergy:0.594,0.71,-0.027 | counter_against:0.528,0.25,-0.007","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.085,0.85,0.059 | opp_synergy:0.594,0.71,-0.027",1,1,0,0.5055555555555555,0.07689977949743006,-0.004412432447783039,3,0,-3.502431978929929,0.2009660445190204,1
4ea13d24-252c-4ffa-80db-7df8f1ac944b,red,Ezreal,bot,bot,bot,false,1,1,138,0,-0.1051,0.1471,Karma,false,123,123,false,"opp_meta_sum:0.024,-1.61,-0.112 | counter_for:0.617,0.86,-0.050 | counter_against:0.312,-1.46,0.044","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.024,-1.61,-0.112 | counter_against:0.312,-1.46,0.044",1,0.5,0.5,0.6166666666666667,0.8635661000309159,-0.04955055925367392,2,0,-3.502431978929929,0.2009660445190204,1
5d676021-6c9f-401a-b759-8f53a75b3036,blue,Varus,bot,bot,bot,false,1,1,140,0,-0.0611,0.1398,Karthus,false,24,24,false,"opp_meta_sum:0.027,-1.51,-0.105 | counter_for:0.391,-0.73,0.042 | opp_synergy:0.473,-0.38,0.014","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.027,-1.51,-0.105 | our_synergy:0.576,0.63,0.029",1,0.5,0.5,0.3909090909090909,-0.7347968330530302,0.04216190748374982,2,0,-3.502431978929929,0.2009660445190204,1
b322e8e8-ad8c-46f9-afc1-ab97930d5e03,blue,Jax,top,top,top,false,1,1,132,0,-0.016,0.2657,Pyke,false,118,118,false,"opp_meta_sum:0.104,1.65,0.115 | our_synergy:0.380,-1.29,-0.059 | counter_against:0.635,1.09,-0.033","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.104,1.65,0.115 | counter_against:0.635,1.09,-0.033",1,0.5,0.5,0.5267094017094017,0.22666894436822851,-0.013006037358904583,4,0,-3.502431978929929,0.2009660445190204,1
166e9819-af7c-485c-b196-5eef45dc4dc8,blue,Rek'Sai,top,top,top,false,1,1,102,0,0.0316,0.2001,Ezreal,false,66,68,true,"opp_meta_sum:0.088,1.00,0.069 | opp_synergy:0.635,1.09,-0.041 | our_synergy:0.533,0.21,0.010","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.088,1.00,0.069 | opp_synergy:0.635,1.09,-0.041",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
5104ab30-6620-495d-a0bb-0711caf12ac7,blue,Ahri,mid,mid,mid,false,1,1,140,0,0.0891,0.4054,Annie,false,131,131,false,"our_synergy:0.658,1.44,0.066 | counter_for:0.619,0.88,-0.051 | opp_meta_sum:0.079,0.63,0.044","counter_for:0.000,-3.50,0.201 | our_synergy:0.780,2.65,0.121 | opp_meta_sum:0.079,0.63,0.044",1,1,0,0.6193452380952381,0.8825303774009196,-0.05063871052488736,4,0,-3.502431978929929,0.2009660445190204,1
831bf95d-6344-41fb-9961-6d3ccac0a23f,red,Jinx,bot,bot,bot,false,1,1,134,0,0.158,0.3192,Aphelios,false,10,10,false,"opp_synergy:0.359,-1.42,0.054 | counter_against:0.292,-1.62,0.049 | counter_for:0.375,-0.85,0.049","counter_for:0.000,-3.50,0.201 | opp_synergy:0.359,-1.42,0.054 | counter_against:0.292,-1.62,0.049",1,1,0,0.375,-0.8474331471294154,0.04862486654913873,2,0,-3.502431978929929,0.2009660445190204,1
15a586bd-9a26-4e16-a7bc-b7afe000a4a2,red,Sion,top,top,top,false,1,1,146,0,-0.0999,0.0978,Trundle,false,101,101,false,"opp_meta_sum:0.020,-1.79,-0.125 | opp_synergy:0.313,-1.84,0.069 | counter_against:0.608,0.88,-0.027","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.020,-1.79,-0.125 | opp_synergy:0.313,-1.84,0.069",1,0.5,0.5,0.4875,-0.050933497589261294,0.0029225131581742236,2,0,-3.502431978929929,0.2009660445190204,1
6d4ea1d4-15a5-4c35-bc4e-50b8a0db7921,blue,Caitlyn,bot,bot,bot,false,1,1,142,0,-0.047,0.1718,Annie,false,21,21,false,"opp_meta_sum:0.043,-0.84,-0.059 | our_synergy:0.618,1.05,0.048 | counter_against:0.584,0.69,-0.021","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.043,-0.84,-0.059 | our_synergy:0.616,1.03,0.047",1,0.5,0.5,0.5416666666666666,0.33256633367081273,-0.019082323659697562,2,0,-3.502431978929929,0.2009660445190204,1
dc84ee4b-af9f-439d-b630-c1b79c92c33a,blue,Alistar,support,support,support,false,1,1,137,0,0.0871,0.2561,Graves,false,34,34,false,"opp_meta_sum:0.077,0.54,0.038 | our_synergy:0.563,0.51,0.023 | our_meta_sum:0.055,-0.68,0.015","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.077,0.54,0.038 | our_meta_sum:0.038,-1.37,0.030",1,0.5,0.5,0.47088068181818177,-0.16859821854405707,0.00967399718183945,4,0,-3.502431978929929,0.2009660445190204,1
7c8ac838-da10-438a-a45a-4b9faaf5f078,red,Jinx,bot,bot,bot,false,1,1,100,0,0.0183,0.2672,Zac,false,27,27,false,"opp_synergy:0.321,-1.77,0.067 | our_synergy:0.410,-1.00,-0.046 | counter_against:0.417,-0.63,0.019","counter_for:0.000,-3.50,0.201 | opp_synergy:0.321,-1.77,0.067 | counter_against:0.417,-0.63,0.019",1,1,0,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
18cb78ca-5b4a-4f78-bfa9-c51163275359,blue,K'Sante,top,top,top,false,1,1,115,0,0.0429,0.2703,Annie,false,84,84,false,"opp_synergy:0.425,-0.82,0.031 | counter_against:0.415,-0.64,0.020 | our_meta_sum:0.089,0.69,-0.015","counter_for:0.000,-3.50,0.201 | opp_synergy:0.425,-0.82,0.031 | our_meta_sum:0.048,-0.96,0.021",1,0.5,0.5,0.49134199134199136,-0.02373221085652857,0.0013617305267367528,3,0,-3.502431978929929,0.2009660445190204,1
597ce8ee-63ac-4b01-b1fb-1dd2f3f6a837,red,Hwei,mid,mid,mid,false,1,1,141,0,-0.0211,0.2098,Pyke,false,100,100,false,"opp_meta_sum:0.044,-0.82,-0.057 | counter_for:0.413,-0.58,0.033 | our_meta_sum:0.037,-1.43,0.031","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.044,-0.82,-0.057 | our_synergy:0.634,1.20,0.055",1,0.5,0.5,0.4132996632996633,-0.576271650278858,0.03306589102135059,3,0,-3.502431978929929,0.2009660445190204,1
b72ad99c-3847-46cc-ab4b-4f7b75b0eb0b,red,Ryze,mid,mid,mid,false,1,1,141,0,0.0721,0.1675,Nocturne,false,26,26,false,"our_synergy:0.579,0.67,0.031 | counter_against:0.388,-0.86,0.026 | our_meta_sum:0.055,-0.69,0.015","counter_for:0.148,-2.45,0.141 | counter_against:0.388,-0.86,0.026 | our_meta_sum:0.054,-0.72,0.016",1,0.5,0.5,0.4714285714285715,-0.16471916180928292,0.009451420785454844,3,0.14814814814814814,-2.4535435515519484,0.14078187544449924,3
af01a2d0-09f0-4741-bb2a-11a83562cf41,blue,Senna,bot,bot,bot,false,1,1,145,0,-0.0588,0.0328,Garen,false,34,34,false,"counter_for:0.667,1.22,-0.070 | opp_meta_sum:0.042,-0.86,-0.060 | our_synergy:0.611,0.98,0.045","counter_for:0.333,-1.14,0.066 | opp_meta_sum:0.042,-0.86,-0.060 | our_meta_sum:0.045,-1.07,0.023",1,1,0,0.6666666666666666,1.217565944270984,-0.06986271631632479,1,0.3333333333333333,-1.1424330173294726,0.0655516641013478,1
71493564-c91a-4bfa-802d-9415f5f19659,red,Gwen,top,top,top,false,1,1,141,0,-0.0591,0.1581,Blitzcrank,false,36,36,false,"opp_meta_sum:0.036,-1.12,-0.078 | our_meta_sum:0.050,-0.86,0.019 | opp_synergy:0.493,-0.20,0.008","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.036,-1.12,-0.078 | our_meta_sum:0.046,-1.05,0.023",1,1,0,0.5,0.03756646347075591,-0.0021555261074885034,2,0,-3.502431978929929,0.2009660445190204,1
536f45d2-9c2f-4241-8ad3-9be165dbe307,red,Kai'Sa,bot,bot,bot,false,1,1,144,0,-0.1052,0.1501,Vladimir,false,136,136,false,"counter_for:0.670,1.24,-0.071 | opp_meta_sum:0.051,-0.51,-0.036 | our_synergy:0.460,-0.51,-0.023","counter_for:0.000,-3.50,0.201 | our_synergy:0.387,-1.22,-0.056 | opp_meta_sum:0.051,-0.51,-0.036",1,0.5,0.5,0.6697860962566844,1.239651496050667,-0.07112996319189123,2,0,-3.502431978929929,0.2009660445190204,1
a60ec417-7084-4de1-9140-8189c81a7708,red,Jhin,bot,bot,bot,false,1,1,110,0,0.1492,0.2443,Annie,false,70,70,false,"opp_synergy:0.000,-4.67,0.177 | opp_meta_sum:0.017,-1.88,-0.131 | counter_against:0.250,-1.95,0.059","opp_synergy:0.000,-4.67,0.177 | opp_meta_sum:0.017,-1.88,-0.131 | our_synergy:0.792,2.76,0.127",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,0,0.5,0.03756646347075591,-0.0021555261074885034,0
98d3bb9f-340a-47cf-96dd-1427bac19d36,red,Rell,support,support,support,false,1,1,141,0,0.0384,0.2754,Pyke,false,96,96,false,"our_synergy:0.657,1.44,0.066 | opp_meta_sum:0.043,-0.86,-0.060 | opp_synergy:0.472,-0.39,0.015","counter_for:0.000,-3.50,0.201 | our_synergy:0.694,1.80,0.083 | opp_meta_sum:0.043,-0.86,-0.060",1,1,0,0.4700996677740864,-0.17412779554323837,0.009991278780475475,2,0,-3.502431978929929,0.2009660445190204,1
ebb4744b-cacc-47df-958c-f4158398e343,red,Elise,support,support,support,false,1,1,137,0,-0.1316,0.173,Shyvana,false,132,132,false,"counter_for:0.667,1.22,-0.070 | our_synergy:0.399,-1.11,-0.051 | opp_meta_sum:0.054,-0.38,-0.026","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.054,-0.38,-0.026 | our_meta_sum:0.048,-0.97,0.021",1,0.5,0.5,0.6666666666666666,1.217565944270984,-0.06986271631632479,1,0,-3.502431978929929,0.2009660445190204,1
14d8864a-9e9d-4636-9c40-b4ca3e08e265,red,Ornn,top,top,top,false,1,1,136,0,0.0532,0.1443,Karma,false,7,7,false,"opp_meta_sum:0.047,-0.66,-0.046 | our_synergy:0.607,0.94,0.043 | counter_for:0.417,-0.55,0.032","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.047,-0.66,-0.046 | our_synergy:0.433,-0.78,-0.036",1,1,0,0.41666666666666663,-0.5524332769293585,0.03169806899692966,2,0,-3.502431978929929,0.2009660445190204,1
ed728673-3f4b-42f5-b440-a25627b898cf,blue,Zeri,mid,mid,bot,false,1,1,136,0,0.1574,0.379,Shyvana,false,91,91,false,"opp_meta_sum:0.087,0.94,0.065 | our_synergy:0.618,1.05,0.048 | opp_synergy:0.461,-0.49,0.019","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.087,0.94,0.065 | our_synergy:0.647,1.33,0.061",1,0.5,0.5,0.4627166311948921,-0.22639967152430868,0.012990586752393308,4,0,-3.502431978929929,0.2009660445190204,1
e7d03acb-a3ec-45e5-884f-3ce1023dc3f8,blue,Kai'Sa,bot,bot,bot,false,1,1,121,0,0.0756,0.3167,Sivir,false,95,95,false,"opp_meta_sum:0.092,1.16,0.081 | opp_synergy:0.446,-0.63,0.024 | counter_for:0.538,0.30,-0.017","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.092,1.16,0.081 | opp_synergy:0.446,-0.63,0.024",1,1,0,0.5377289377289377,0.30468722505849977,-0.01748264828663166,3,0,-3.502431978929929,0.2009660445190204,1
53131e3d-72bd-48e5-a4b6-930b7d2c6237,blue,Thresh,support,support,support,false,1,1,95,0,0.0668,0.3588,Kai'Sa,false,26,38,true,"opp_meta_sum:0.092,1.14,0.079 | our_synergy:0.375,-1.34,-0.062 | counter_against:0.356,-1.12,0.034","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.092,1.14,0.079 | counter_against:0.356,-1.12,0.034",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
b7175ef2-372f-4477-82a1-b51c63f8ba53,red,Jhin,bot,bot,bot,false,1,1,142,0,0.0636,0.2843,Bel'Veth,false,90,90,false,"our_synergy:0.600,0.87,0.040 | opp_synergy:0.592,0.70,-0.026 | our_meta_sum:0.050,-0.89,0.019","counter_for:0.000,-3.50,0.201 | our_synergy:0.630,1.17,0.054 | our_meta_sum:0.037,-1.39,0.030",1,0.5,0.5,0.48219512195121955,-0.08849201764887796,0.005077583480674969,3,0,-3.502431978929929,0.2009660445190204,1
72ac780e-5729-43a4-a014-e0bff169a255,red,Rell,support,support,support,false,1,1,116,0,0.0817,0.3553,Graves,false,95,95,false,"counter_for:0.343,-1.07,0.062 | opp_meta_sum:0.046,-0.71,-0.050 | counter_against:0.347,-1.18,0.036","counter_for:0.000,-3.50,0.201 | our_synergy:0.808,2.92,0.134 | opp_meta_sum:0.046,-0.71,-0.050",1,0.5,0.5,0.34326018808777425,-1.072150916592155,0.061518947443141264,2,0,-3.502431978929929,0.2009660445190204,1
23db366d-573d-4f3b-8fe2-3082b36f2ce1,blue,Corki,bot,bot,mid,false,1,1,144,0,0.1267,0.2913,Seraphine,false,18,18,false,"counter_for:0.339,-1.10,0.063 | our_synergy:0.592,0.79,0.036 | opp_meta_sum:0.069,0.20,0.014","counter_for:0.000,-3.50,0.201 | our_synergy:0.595,0.83,0.038 | our_meta_sum:0.031,-1.66,0.036",1,1,0,0.3387373737373737,-1.1041724281035257,0.0633563097521522,4,0,-3.502431978929929,0.2009660445190204,1
fdcd19c8-8f40-41ce-8817-340cf4d083e5,red,Jhin,bot,bot,bot,false,1,1,138,0,-0.0533,0.1119,Karma,false,26,26,false,"opp_meta_sum:0.039,-0.99,-0.069 | counter_for:0.367,-0.91,0.052 | opp_synergy:0.632,1.06,-0.040","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.039,-0.99,-0.069 | opp_synergy:0.632,1.06,-0.040",1,0.5,0.5,0.3666666666666667,-0.9064331211694265,0.05201022605958053,2,0,-3.502431978929929,0.2009660445190204,2
51f8cb4a-18a2-4ad5-918a-de0645ca4897,red,Aphelios,bot,bot,bot,false,1,1,144,0,0.0431,0.2379,Cassiopeia,false,29,29,false,"counter_for:0.250,-1.73,0.099 | our_synergy:0.303,-2.05,-0.094 | our_meta_sum:0.042,-1.23,0.027","counter_for:0.250,-1.73,0.099 | our_synergy:0.729,2.14,0.098 | our_meta_sum:0.039,-1.32,0.029",1,0.5,0.5,0.25,-1.7324327577295866,0.09940525920576596,1,0.25,-1.7324327577295866,0.09940525920576596,1
d5deff3e-1df5-4391-a8db-6decc1c1e415,blue,Rell,support,support,support,false,1,1,145,0,-0.0407,0.0633,Jinx,false,97,97,false,"opp_meta_sum:0.040,-0.97,-0.068 | counter_for:0.424,-0.50,0.029 | our_meta_sum:0.087,0.60,-0.013","counter_for:0.222,-1.93,0.111 | opp_meta_sum:0.040,-0.97,-0.068 | our_meta_sum:0.060,-0.48,0.010",1,1,0,0.4240777338603426,-0.49996294428507915,0.028687373780133557,4,0.2222222222222222,-1.9290993378629582,0.11068979090723867,3
e8116ab9-cb47-4e78-a3c8-99bccc9365e5,red,Smolder,mid,mid,bot,false,1,1,138,0,-0.008,0.2203,Lulu,false,95,95,false,"opp_meta_sum:0.072,0.35,0.025 | counter_for:0.444,-0.36,0.020 | our_meta_sum:0.093,0.87,-0.019","counter_for:0.000,-3.50,0.201 | our_synergy:0.586,0.74,0.034 | opp_meta_sum:0.072,0.35,0.025",1,0.5,0.5,0.4444444444444444,-0.35576669679598705,0.02041353729545694,3,0,-3.502431978929929,0.2009660445190204,2
24efc264-7128-4ca4-8f33-5caf5d8624e2,blue,Xayah,bot,bot,bot,false,1,1,141,0,-0.084,0.1254,Cho'Gath,false,99,99,false,"counter_against:0.732,1.86,-0.056 | opp_meta_sum:0.050,-0.54,-0.038 | counter_for:0.560,0.46,-0.026","counter_for:0.000,-3.50,0.201 | counter_against:0.732,1.86,-0.056 | opp_meta_sum:0.050,-0.54,-0.038",1,0.5,0.5,0.5595238095238094,0.45899484947083674,-0.02633666546778714,3,0,-3.502431978929929,0.2009660445190204,1
c2013f82-e1cc-4499-b8ef-f1505b21ae4d,red,Rell,support,support,support,false,1,1,141,0,-0.0998,0.0705,Ziggs,false,119,119,false,"opp_meta_sum:0.038,-1.04,-0.073 | counter_for:0.572,0.55,-0.032 | opp_synergy:0.424,-0.83,0.031","counter_for:0.194,-2.13,0.122 | opp_meta_sum:0.038,-1.04,-0.073 | opp_synergy:0.424,-0.83,0.031",1,0.5,0.5,0.5723969013442697,0.5501362994574573,-0.031566270726569444,3,0.19444444444444442,-2.1257659179963295,0.1219743226087114,2
46f4e0ce-f214-4ab6-b39a-d3d3b6183fb3,blue,Bard,support,support,support,false,1,1,145,0,0.0403,0.1853,Zed,false,105,105,false,"opp_meta_sum:0.051,-0.52,-0.037 | our_meta_sum:0.043,-1.15,0.025 | counter_against:0.413,-0.67,0.020","counter_for:0.286,-1.48,0.085 | our_synergy:0.673,1.59,0.073 | opp_meta_sum:0.051,-0.52,-0.037",1,0.5,0.5,0.4791666666666666,-0.10993347162927329,0.006307872668616072,3,0.2857142857142857,-1.479575726129538,0.08489657558958676,2
814d3a5b-4ac6-4476-a399-afc8abfd5495,red,Xayah,bot,bot,bot,false,1,1,142,0,-0.4491,-0.2352,Nami,false,139,139,false,"opp_meta_sum:0.014,-2.02,-0.141 | counter_against:1.000,3.98,-0.121 | opp_synergy:0.771,2.32,-0.088","opp_meta_sum:0.014,-2.02,-0.141 | counter_against:1.000,3.98,-0.121 | opp_synergy:0.771,2.32,-0.088",1,1,0,0.7,1.4535658404310297,-0.08340415435809205,2,0.2857142857142857,-1.479575726129538,0.08489657558958676,1
1fae7da1-4d0a-41cc-84c0-84b49e58a960,red,Yorick,top,top,top,false,1,1,144,0,-0.0637,0.2283,Seraphine,false,124,124,false,"opp_meta_sum:0.038,-1.03,-0.072 | counter_for:0.667,1.22,-0.070 | our_meta_sum:0.045,-1.10,0.024","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.038,-1.03,-0.072 | our_synergy:0.599,0.86,0.039",1,0.5,0.5,0.6666666666666666,1.217565944270984,-0.06986271631632479,2,0,-3.502431978929929,0.2009660445190204,1
38a94a72-0daf-45da-99cc-fc8eff9f19a1,red,Varus,bot,bot,bot,false,1,1,141,0,-0.0377,0.0952,Braum,false,105,105,false,"opp_meta_sum:0.030,-1.37,-0.095 | our_synergy:0.691,1.76,0.081 | counter_against:0.750,2.00,-0.061","counter_for:0.172,-2.29,0.131 | opp_meta_sum:0.030,-1.37,-0.095 | our_synergy:0.665,1.51,0.069",1,1,0,0.5,0.03756646347075591,-0.0021555261074885034,2,0.1715686274509804,-2.287726631047341,0.13126746636286538,2
c0732d0b-2655-4281-b201-a7de03f2e83c,red,Poppy,support,support,jungle,false,1,1,141,0,-0.0731,0.041,Milio,false,37,37,false,"opp_meta_sum:0.049,-0.58,-0.040 | our_synergy:0.456,-0.54,-0.025 | counter_for:0.550,0.39,-0.022","counter_for:0.200,-2.09,0.120 | our_synergy:0.375,-1.34,-0.062 | opp_meta_sum:0.049,-0.58,-0.040",1,1,0,0.55,0.39156630771082473,-0.02246768317013941,2,0.2,-2.0864326019696553,0.11971741626841685,1
55a7a6e9-b591-4603-8244-60bd2ff10e6b,red,Alistar,support,support,support,false,1,1,140,0,0.0008,0.2268,Karthus,false,112,112,false,"our_synergy:0.573,0.61,0.028 | opp_meta_sum:0.056,-0.31,-0.021 | counter_for:0.511,0.12,-0.007","counter_for:0.000,-3.50,0.201 | our_synergy:0.583,0.70,0.032 | opp_meta_sum:0.056,-0.31,-0.021",1,0.5,0.5,0.5113636363636364,0.11802097352531686,-0.006771925439909156,3,0,-3.502431978929929,0.2009660445190204,1
8552d15b-75c8-4ac7-a347-4d39c04d549a,red,Rakan,support,support,support,false,1,1,143,0,-0.086,0.1234,Pyke,false,108,108,false,"opp_meta_sum:0.036,-1.13,-0.079 | our_synergy:0.455,-0.56,-0.025 | counter_for:0.541,0.33,-0.019","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.036,-1.13,-0.079 | our_synergy:0.390,-1.19,-0.055",1,1,0,0.5413359788359788,0.33022506485970143,-0.01894798399658481,3,0,-3.502431978929929,0.2009660445190204,1
