game_id,player_id,player_name,hero_id,hero_name,team_side,won,kills,deaths,damage_dealt,damage_taken,damage_percentage,damage_per_minute,damage_per_money,vision_score,vision_score_per_minute,kda_ratio,kill_participation,kills_and_assists,money_percentage,money_per_minute,total_money_earned,forward_percentage
1b474305-eda0-43f7-810a-f6e59ba8bb9d,26927,Massu,3a52e342-5377-32b9-935f-b54a66688acd,Ezreal,blue,False,0,3,166416,16914,21.774361322822283,5308.2886721144405,15.59955005624297,30.620752334594727,0.9767317610647474,0.3333333333333333,50.0,1.0,21.74037089871612,340.28472955795627,10668,33.439056508381384
1b474305-eda0-43f7-810a-f6e59ba8bb9d,23969,Bwipo,a6c6341f-f06c-3428-a0e3-797a0d0e2638,Renekton,blue,False,1,2,195862,28140,25.627162997612118,6247.548528372744,16.178919544027753,33.901268005371094,1.0813726860591955,0.5,50.0,1.0,24.670878337069492,386.15363104880186,12106,27.16222588573285
1b474305-eda0-43f7-810a-f6e59ba8bb9d,24908,Quad,8708d312-6987-35a9-90a5-db14b14babac,Orianna,blue,False,0,6,135846,24444,17.774492165778025,4333.175794106686,13.062115384615385,26.93530654907227,0.8591744942455667,0.16666666666666666,50.0,1.0,21.194212349704504,331.7361443009697,10400,13.29336905167588
36b56345-fc4d-4f5d-8b75-7af01b85be8f,25068,Boal,df57a4ea-3f1a-3e5f-9a38-4589c6966fde,Jax,blue,False,0,5,151573,27814,19.369188048768958,4799.134988633269,14.620719591009935,29.9538516998291,0.9484049120686532,0.4,25.0,2.0,18.79509771927916,328.2420512041135,10367,15.723291349253088
36b56345-fc4d-4f5d-8b75-7af01b85be8f,20362,Mireu,2bf2eedb-58ef-39d3-8be6-88508b55ffc3,Aurora,blue,False,3,3,158242,26381,20.221405231890223,5010.290215746246,12.842233403668235,21.702341079711918,0.6871439135657312,2.6666666666666665,100.0,8.0,22.33946118423438,390.14165669307295,12322,21.684756338245194
36b56345-fc4d-4f5d-8b75-7af01b85be8f,22338,Trymbi,31360e91-4470-348a-9a2b-ce10e9a107b1,Rakan,blue,False,0,4,14496,17683,1.852412698534401,458.9752844848876,2.1472374463042514,134.3699951171875,4.254449967932126,1.25,62.5,5.0,12.239385039341528,213.75152770126078,6751,17.995740378384426
36b56345-fc4d-4f5d-8b75-7af01b85be8f,24106,Disamis,96af4071-d73d-3c52-ac51-209e46e315a7,Viego,blue,False,1,5,281911,39710,36.02480106626184,8925.923111507944,25.707732992887106,41.07448959350586,1.3005087987203992,1.4,87.5,7.0,19.88106892925777,347.20771037950317,10966,12.8807643677797
36b56345-fc4d-4f5d-8b75-7af01b85be8f,21209,Morttheus,2db51c3e-7bf3-3ea4-94bd-aac8567b0df9,Yunara,blue,False,4,3,176325,20357,22.532192954544584,5582.837819867398,11.952616594360087,32.874847412109375,1.0408900692170373,2.3333333333333335,87.5,7.0,26.74498712788716,467.0808082727002,14752,9.289901235036972
36b56345-fc4d-4f5d-8b75-7af01b85be8f,23604,Busio,2bcecd67-6a8c-3c44-be6a-bd120bc1dcc5,Bard,red,True,2,1,13904,12985,1.4202406768615377,440.231260725571,1.459124776996537,123.40491485595705,3.907271378507603,17.0,85.0,17.0,14.776621644672568,301.70912567994577,9529,50.39941868196585
36b56345-fc4d-4f5d-8b75-7af01b85be8f,20697,Inspired,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,red,True,2,2,313631,42345,32.03621286858177,9930.248168341597,26.619504328636904,22.300268173217777,0.7060756021586585,6.5,65.0,13.0,18.270349062601767,373.0440674531558,11782,20.10407365894742
