ally_has_adc_core,ally_has_single_core,ally_missing_cc,ally_missing_frontline,execution_difficulty,ally_tank_count,ally_assassin_count,ally_mage_count,ally_engage_count,ally_cc_count,ally_mobility_count,ally_physical_ratio,ally_magic_ratio,hero_dpm,hero_damage_pct,hero_forward_pct,hero_kda,hero_kp,hero_dpm_per_gold,hero_is_assassin,hero_is_tank,hero_is_mage,hero_has_engage,hero_has_mobility,hero_has_burst,avg_matchup_win_rate,worst_matchup_win_rate,stage_early,stage_mid,stage_late,counter_label
1,1,1,0,0.4,1,0,1,1,1,1,0.5,0.5,328.8174486722637,1.070596729326607,37.42964944105683,3.333333333333333,71.42857142857143,1.3710202069985211,0,0,0,1,0,0,0.5,0.5,0,1,0,1
1,1,1,0,0.4,1,0,1,1,1,1,0.5,0.5,5567.659526161002,18.55806000941744,36.54500034220483,4.833333333333333,75.0,13.795456653759237,0,0,1,0,0,0,0.5,0.5,0,1,0,1
1,1,1,0,0.4,1,0,1,1,1,1,0.5,0.5,9449.04935998578,31.4288016309252,28.866554658713746,14.0,93.30357142857144,18.38884846276257,0,0,0,0,0,0,0.5,0.5,0,1,0,1
1,1,0,0,0.4,1,0,1,2,2,1,0.5,0.5,6370.543856667922,24.05974847895955,25.83194453954328,0.8,28.57142857142857,17.278601282574755,0,0,0,0,0,0,0.5,0.5,0,1,0,1
1,1,0,0,0.4,1,0,1,2,2,1,0.5,0.5,8975.79424727345,30.02451602685894,30.722105666517976,11.5,73.80952380952382,23.188989905797985,0,0,0,1,0,0,0.5,0.5,0,1,0,1
1,1,0,0,0.4,1,0,1,2,2,1,0.5,0.5,328.8174486722637,1.070596729326607,37.42964944105683,3.333333333333333,71.42857142857143,1.3710202069985211,0,0,0,1,0,0,0.5,0.5,0,1,0,1
1,1,0,0,0.4,1,0,1,2,2,1,0.5,0.5,5567.659526161002,18.55806000941744,36.54500034220483,4.833333333333333,75.0,13.795456653759237,0,0,1,0,0,0,0.5,0.5,0,1,0,1
1,1,0,0,0.4,1,0,1,2,2,1,0.5,0.5,9449.04935998578,31.4288016309252,28.866554658713746,14.0,93.30357142857144,18.38884846276257,0,0,0,0,0,0,0.5,0.5,0,1,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,331.8291148903781,1.2266325012353505,31.573439490371765,4.229166666666666,75.2687478500172,1.385571455722966,0,0,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,5181.897090671078,21.137390376274908,29.270397027369786,1.9,77.36111111111111,14.31020797936084,0,0,1,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,8779.532775579015,32.10698120307746,26.51192972507756,9.6875,89.0185421994885,22.579906222380306,0,0,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,4682.847897965929,15.866641235056134,47.7094714469521,4.0,40.0,12.664677530410833,0,0,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,7965.048884761611,29.30212837520501,35.704700908200444,6.166666666666667,79.16666666666667,16.92316123786964,0,0,0,0,0,0,0.5,0.5,1,0,0,1
1,1,1,1,0.4,0,0,0,0,0,1,1.0,0.0,331.8291148903781,1.2266325012353505,31.573439490371765,4.229166666666666,75.2687478500172,1.385571455722966,0,0,0,1,0,0,0.0,0.0,1,0,0,1
1,1,1,1,0.4,0,0,0,0,0,1,1.0,0.0,5181.897090671078,21.137390376274908,29.270397027369786,1.9,77.36111111111111,14.31020797936084,0,0,1,1,0,0,0.0,0.0,1,0,0,1
1,1,1,1,0.4,0,0,0,0,0,1,1.0,0.0,8779.532775579015,32.10698120307746,26.51192972507756,9.6875,89.0185421994885,22.579906222380306,0,0,0,1,0,0,0.0,0.0,1,0,0,1
1,1,1,1,0.4,0,0,0,0,0,1,1.0,0.0,4682.847897965929,15.866641235056134,47.7094714469521,4.0,40.0,12.664677530410833,0,0,0,1,0,0,0.0,0.0,1,0,0,1
1,1,1,1,0.4,0,0,0,0,0,1,1.0,0.0,7965.048884761611,29.30212837520501,35.704700908200444,6.166666666666667,79.16666666666667,16.92316123786964,0,0,0,0,0,0,0.0,0.0,1,0,0,1
1,1,1,1,0.4,0,0,0,1,0,1,1.0,0.0,331.8291148903781,1.2266325012353505,31.573439490371765,4.229166666666666,75.2687478500172,1.385571455722966,0,0,0,1,0,0,0.0,0.0,1,0,0,1
1,1,1,1,0.4,0,0,0,1,0,1,1.0,0.0,5181.897090671078,21.137390376274908,29.270397027369786,1.9,77.36111111111111,14.31020797936084,0,0,1,1,0,0,0.0,0.0,1,0,0,1
1,1,1,1,0.4,0,0,0,1,0,1,1.0,0.0,8779.532775579015,32.10698120307746,26.51192972507756,9.6875,89.0185421994885,22.579906222380306,0,0,0,1,0,0,0.0,0.0,1,0,0,1
1,1,1,1,0.4,0,0,0,1,0,1,1.0,0.0,4682.847897965929,15.866641235056134,47.7094714469521,4.0,40.0,12.664677530410833,0,0,0,1,0,0,0.0,0.0,1,0,0,1
1,1,1,1,0.4,0,0,0,1,0,1,1.0,0.0,7965.048884761611,29.30212837520501,35.704700908200444,6.166666666666667,79.16666666666667,16.92316123786964,0,0,0,0,0,0,0.0,0.0,1,0,0,1
1,1,1,0,0.4,1,0,0,2,1,1,1.0,0.0,331.8291148903781,1.2266325012353505,31.573439490371765,4.229166666666666,75.2687478500172,1.385571455722966,0,0,0,1,0,0,0.0,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,2,1,1,1.0,0.0,5181.897090671078,21.137390376274908,29.270397027369786,1.9,77.36111111111111,14.31020797936084,0,0,1,1,0,0,0.16666666666666666,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,2,1,1,1.0,0.0,8779.532775579015,32.10698120307746,26.51192972507756,9.6875,89.0185421994885,22.579906222380306,0,0,0,1,0,0,0.16666666666666666,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,2,1,1,1.0,0.0,4682.847897965929,15.866641235056134,47.7094714469521,4.0,40.0,12.664677530410833,0,0,0,1,0,0,0.0,0.0,0,1,0,1
1,1,1,0,0.4,1,0,0,2,1,1,1.0,0.0,7965.048884761611,29.30212837520501,35.704700908200444,6.166666666666667,79.16666666666667,16.92316123786964,0,0,0,0,0,0,0.0,0.0,0,1,0,1
1,1,0,0,0.4,1,0,1,2,2,1,0.6666666666666666,0.3333333333333333,331.8291148903781,1.2266325012353505,31.573439490371765,4.229166666666666,75.2687478500172,1.385571455722966,0,0,0,1,0,0,0.0,0.0,0,1,0,1
1,1,0,0,0.4,1,0,1,2,2,1,0.6666666666666666,0.3333333333333333,5181.897090671078,21.137390376274908,29.270397027369786,1.9,77.36111111111111,14.31020797936084,0,0,1,1,0,0,0.125,0.0,0,1,0,1
1,1,0,0,0.4,1,0,1,2,2,1,0.6666666666666666,0.3333333333333333,8779.532775579015,32.10698120307746,26.51192972507756,9.6875,89.0185421994885,22.579906222380306,0,0,0,1,0,0,0.125,0.0,0,1,0,1
1,1,0,0,0.4,1,0,1,2,2,1,0.6666666666666666,0.3333333333333333,4682.847897965929,15.866641235056134,47.7094714469521,4.0,40.0,12.664677530410833,0,0,0,1,0,0,0.0,0.0,0,1,0,1
1,1,0,0,0.4,1,0,1,2,2,1,0.6666666666666666,0.3333333333333333,7965.048884761611,29.30212837520501,35.704700908200444,6.166666666666667,79.16666666666667,16.92316123786964,0,0,0,0,0,0,0.0,0.0,0,1,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,7469.699677088869,26.498902636182,22.066725537796252,2.0,76.92307692307693,16.921243191284844,0,0,0,0,1,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,8134.263815820916,30.94012848979761,16.229928066991572,2.916666666666667,81.1698717948718,23.7806652413721,0,0,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,4529.490529777914,17.266519118214678,28.049915119782877,3.84375,53.96986054880792,12.81439905033714,0,1,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,0,0,1,0,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,409.684639992721,1.6721267188028996,23.744484850647453,1.75,71.96581196581197,1.8697329649122607,0,0,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,0.5,0.5,7469.699677088869,26.498902636182,22.066725537796252,2.0,76.92307692307693,16.921243191284844,0,0,0,0,1,0,0.5,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,0.5,0.5,8134.263815820916,30.94012848979761,16.229928066991572,2.916666666666667,81.1698717948718,23.7806652413721,0,0,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,0.5,0.5,4529.490529777914,17.266519118214678,28.049915119782877,3.84375,53.96986054880792,12.81439905033714,0,1,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,0.5,0.5,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,0,0,1,0,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,0.5,0.5,409.684639992721,1.6721267188028996,23.744484850647453,1.75,71.96581196581197,1.8697329649122607,0,0,0,1,0,0,0.5,0.5,1,0,0,0
0,0,0,1,0.3,0,0,1,2,2,0,0.0,1.0,7469.699677088869,26.498902636182,22.066725537796252,2.0,76.92307692307693,16.921243191284844,0,0,0,0,1,0,0.5,0.5,1,0,0,0
0,0,0,1,0.3,0,0,1,2,2,0,0.0,1.0,8134.263815820916,30.94012848979761,16.229928066991572,2.916666666666667,81.1698717948718,23.7806652413721,0,0,0,1,0,0,0.5,0.5,1,0,0,0
0,0,0,1,0.3,0,0,1,2,2,0,0.0,1.0,4529.490529777914,17.266519118214678,28.049915119782877,3.84375,53.96986054880792,12.81439905033714,0,1,0,1,0,0,0.5,0.5,1,0,0,0
0,0,0,1,0.3,0,0,1,2,2,0,0.0,1.0,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,0,0,1,0,0,0,0.5,0.5,1,0,0,0
0,0,0,1,0.3,0,0,1,2,2,0,0.0,1.0,409.684639992721,1.6721267188028996,23.744484850647453,1.75,71.96581196581197,1.8697329649122607,0,0,0,1,0,0,0.5,0.5,1,0,0,0
0,0,0,1,0.3,0,0,1,3,3,0,0.5,0.5,7469.699677088869,26.498902636182,22.066725537796252,2.0,76.92307692307693,16.921243191284844,0,0,0,0,1,0,0.5,0.5,0,1,0,0
0,0,0,1,0.3,0,0,1,3,3,0,0.5,0.5,8134.263815820916,30.94012848979761,16.229928066991572,2.916666666666667,81.1698717948718,23.7806652413721,0,0,0,1,0,0,0.5,0.5,0,1,0,0
0,0,0,1,0.3,0,0,1,3,3,0,0.5,0.5,4529.490529777914,17.266519118214678,28.049915119782877,3.84375,53.96986054880792,12.81439905033714,0,1,0,1,0,0,0.6666666666666666,0.5,0,1,0,0
0,0,0,1,0.3,0,0,1,3,3,0,0.5,0.5,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,0,0,1,0,0,0,0.5,0.5,0,1,0,0
0,0,0,1,0.3,0,0,1,3,3,0,0.5,0.5,409.684639992721,1.6721267188028996,23.744484850647453,1.75,71.96581196581197,1.8697329649122607,0,0,0,1,0,0,0.5,0.5,0,1,0,0
0,0,0,1,0.3,0,0,1,4,3,0,0.6666666666666666,0.3333333333333333,7469.699677088869,26.498902636182,22.066725537796252,2.0,76.92307692307693,16.921243191284844,0,0,0,0,1,0,0.5,0.5,0,1,0,0
0,0,0,1,0.3,0,0,1,4,3,0,0.6666666666666666,0.3333333333333333,8134.263815820916,30.94012848979761,16.229928066991572,2.916666666666667,81.1698717948718,23.7806652413721,0,0,0,1,0,0,0.5,0.5,0,1,0,0
0,0,0,1,0.3,0,0,1,4,3,0,0.6666666666666666,0.3333333333333333,4529.490529777914,17.266519118214678,28.049915119782877,3.84375,53.96986054880792,12.81439905033714,0,1,0,1,0,0,0.625,0.5,0,1,0,0
0,0,0,1,0.3,0,0,1,4,3,0,0.6666666666666666,0.3333333333333333,5229.669742015479,20.258322099971945,13.715026856939827,1.5444444444444445,61.96581196581196,13.694778238863227,0,0,1,0,0,0,0.5,0.5,0,1,0,0
0,0,0,1,0.3,0,0,1,4,3,0,0.6666666666666666,0.3333333333333333,409.684639992721,1.6721267188028996,23.744484850647453,1.75,71.96581196581197,1.8697329649122607,0,0,0,1,0,0,0.5,0.5,0,1,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,4249.235114820126,17.016935184262735,21.724087404748587,1.1666666666666667,52.5,12.594300395743009,0,0,0,0,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,5181.897090671078,21.137390376274908,29.270397027369786,1.9,77.36111111111111,14.31020797936084,0,0,1,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,3855.964985125846,15.594264965364957,17.68013240902669,0.7833333333333334,54.16666666666667,13.328159386613034,0,1,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,8779.532775579015,32.10698120307746,26.51192972507756,9.6875,89.0185421994885,22.579906222380306,0,0,0,1,0,0,0.5,0.5,1,0,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,6408.2834995933135,24.44237769391633,16.03838722530971,6.25,77.08333333333333,13.736052797428872,0,0,0,0,1,0,0.5,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,0.5,0.5,4249.235114820126,17.016935184262735,21.724087404748587,1.1666666666666667,52.5,12.594300395743009,0,0,0,0,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,0.5,0.5,5181.897090671078,21.137390376274908,29.270397027369786,1.9,77.36111111111111,14.31020797936084,0,0,1,1,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,0.5,0.5,3855.964985125846,15.594264965364957,17.68013240902669,0.7833333333333334,54.16666666666667,13.328159386613034,0,1,0,1,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,0.5,0.5,8779.532775579015,32.10698120307746,26.51192972507756,9.6875,89.0185421994885,22.579906222380306,0,0,0,1,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,1,1,0,0.5,0.5,6408.2834995933135,24.44237769391633,16.03838722530971,6.25,77.08333333333333,13.736052797428872,0,0,0,0,1,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,2,1,0,1.0,0.0,4249.235114820126,17.016935184262735,21.724087404748587,1.1666666666666667,52.5,12.594300395743009,0,0,0,0,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,2,1,0,1.0,0.0,5181.897090671078,21.137390376274908,29.270397027369786,1.9,77.36111111111111,14.31020797936084,0,0,1,1,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,2,1,0,1.0,0.0,3855.964985125846,15.594264965364957,17.68013240902669,0.7833333333333334,54.16666666666667,13.328159386613034,0,1,0,1,0,0,1.0,1.0,1,0,0,0
0,0,1,1,0.3,0,0,0,2,1,0,1.0,0.0,8779.532775579015,32.10698120307746,26.51192972507756,9.6875,89.0185421994885,22.579906222380306,0,0,0,1,0,0,0.75,0.5,1,0,0,0
0,0,1,1,0.3,0,0,0,2,1,0,1.0,0.0,6408.2834995933135,24.44237769391633,16.03838722530971,6.25,77.08333333333333,13.736052797428872,0,0,0,0,1,0,0.75,0.5,1,0,0,0
1,1,1,1,0.3,0,0,0,2,1,0,1.0,0.0,4249.235114820126,17.016935184262735,21.724087404748587,1.1666666666666667,52.5,12.594300395743009,0,0,0,0,0,0,1.0,1.0,0,1,0,0
1,1,1,1,0.3,0,0,0,2,1,0,1.0,0.0,5181.897090671078,21.137390376274908,29.270397027369786,1.9,77.36111111111111,14.31020797936084,0,0,1,1,0,0,1.0,1.0,0,1,0,0
1,1,1,1,0.3,0,0,0,2,1,0,1.0,0.0,3855.964985125846,15.594264965364957,17.68013240902669,0.7833333333333334,54.16666666666667,13.328159386613034,0,1,0,1,0,0,1.0,1.0,0,1,0,0
1,1,1,1,0.3,0,0,0,2,1,0,1.0,0.0,8779.532775579015,32.10698120307746,26.51192972507756,9.6875,89.0185421994885,22.579906222380306,0,0,0,1,0,0,0.8333333333333334,0.5,0,1,0,0
1,1,1,1,0.3,0,0,0,2,1,0,1.0,0.0,6408.2834995933135,24.44237769391633,16.03838722530971,6.25,77.08333333333333,13.736052797428872,0,0,0,0,1,0,0.8333333333333334,0.5,0,1,0,0
1,1,0,0,0.3,1,0,0,3,2,0,1.0,0.0,4249.235114820126,17.016935184262735,21.724087404748587,1.1666666666666667,52.5,12.594300395743009,0,0,0,0,0,0,1.0,1.0,0,1,0,0
1,1,0,0,0.3,1,0,0,3,2,0,1.0,0.0,5181.897090671078,21.137390376274908,29.270397027369786,1.9,77.36111111111111,14.31020797936084,0,0,1,1,0,0,0.875,0.5,0,1,0,0
1,1,0,0,0.3,1,0,0,3,2,0,1.0,0.0,3855.964985125846,15.594264965364957,17.68013240902669,0.7833333333333334,54.16666666666667,13.328159386613034,0,1,0,1,0,0,1.0,1.0,0,1,0,0
1,1,0,0,0.3,1,0,0,3,2,0,1.0,0.0,8779.532775579015,32.10698120307746,26.51192972507756,9.6875,89.0185421994885,22.579906222380306,0,0,0,1,0,0,0.75,0.5,0,1,0,0
1,1,0,0,0.3,1,0,0,3,2,0,1.0,0.0,6408.2834995933135,24.44237769391633,16.03838722530971,6.25,77.08333333333333,13.736052797428872,0,0,0,0,1,0,0.875,0.5,0,1,0,0
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,331.8291148903781,1.2266325012353505,31.573439490371765,4.229166666666666,75.2687478500172,1.385571455722966,0,0,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,8473.479672887568,31.850827229855724,26.171691085245858,9.666666666666666,77.63157894736842,21.73321542048906,0,0,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,6728.5387890814045,26.37822383884705,18.9707087566762,6.5,74.26900584795321,15.88602348492573,0,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,4529.490529777914,17.266519118214678,28.049915119782877,3.84375,53.96986054880792,12.81439905033714,0,1,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,4453.939916734129,16.105918684293343,29.781670305593178,18.0,94.73684210526316,10.695692804349672,0,0,1,0,0,1,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,331.8291148903781,1.2266325012353505,31.573439490371765,4.229166666666666,75.2687478500172,1.385571455722966,0,0,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,8473.479672887568,31.850827229855724,26.171691085245858,9.666666666666666,77.63157894736842,21.73321542048906,0,0,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,6728.5387890814045,26.37822383884705,18.9707087566762,6.5,74.26900584795321,15.88602348492573,0,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,4529.490529777914,17.266519118214678,28.049915119782877,3.84375,53.96986054880792,12.81439905033714,0,1,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,4453.939916734129,16.105918684293343,29.781670305593178,18.0,94.73684210526316,10.695692804349672,0,0,1,0,0,1,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,1,1,1,0,0.5,0.5,331.8291148903781,1.2266325012353505,31.573439490371765,4.229166666666666,75.2687478500172,1.385571455722966,0,0,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,1,1,1,0,0.5,0.5,8473.479672887568,31.850827229855724,26.171691085245858,9.666666666666666,77.63157894736842,21.73321542048906,0,0,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,1,1,1,0,0.5,0.5,6728.5387890814045,26.37822383884705,18.9707087566762,6.5,74.26900584795321,15.88602348492573,0,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,1,1,1,0,0.5,0.5,4529.490529777914,17.266519118214678,28.049915119782877,3.84375,53.96986054880792,12.81439905033714,0,1,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,1,1,1,0,0.5,0.5,4453.939916734129,16.105918684293343,29.781670305593178,18.0,94.73684210526316,10.695692804349672,0,0,1,0,0,1,0.5,0.5,1,0,0,1
0,0,0,0,0.3,1,0,1,2,2,0,0.5,0.5,331.8291148903781,1.2266325012353505,31.573439490371765,4.229166666666666,75.2687478500172,1.385571455722966,0,0,0,1,0,0,0.5,0.5,0,1,0,1
0,0,0,0,0.3,1,0,1,2,2,0,0.5,0.5,8473.479672887568,31.850827229855724,26.171691085245858,9.666666666666666,77.63157894736842,21.73321542048906,0,0,0,1,0,0,0.5,0.5,0,1,0,1
0,0,0,0,0.3,1,0,1,2,2,0,0.5,0.5,6728.5387890814045,26.37822383884705,18.9707087566762,6.5,74.26900584795321,15.88602348492573,0,0,0,0,0,0,0.5,0.5,0,1,0,1
0,0,0,0,0.3,1,0,1,2,2,0,0.5,0.5,4529.490529777914,17.266519118214678,28.049915119782877,3.84375,53.96986054880792,12.81439905033714,0,1,0,1,0,0,0.5,0.5,0,1,0,1
0,0,0,0,0.3,1,0,1,2,2,0,0.5,0.5,4453.939916734129,16.105918684293343,29.781670305593178,18.0,94.73684210526316,10.695692804349672,0,0,1,0,0,1,0.5,0.5,0,1,0,1
0,0,0,0,0.3,1,0,1,3,3,0,0.6666666666666666,0.3333333333333333,331.8291148903781,1.2266325012353505,31.573439490371765,4.229166666666666,75.2687478500172,1.385571455722966,0,0,0,1,0,0,0.625,0.5,0,1,0,1
0,0,0,0,0.3,1,0,1,3,3,0,0.6666666666666666,0.3333333333333333,8473.479672887568,31.850827229855724,26.171691085245858,9.666666666666666,77.63157894736842,21.73321542048906,0,0,0,1,0,0,0.5,0.5,0,1,0,1
0,0,0,0,0.3,1,0,1,3,3,0,0.6666666666666666,0.3333333333333333,6728.5387890814045,26.37822383884705,18.9707087566762,6.5,74.26900584795321,15.88602348492573,0,0,0,0,0,0,0.5,0.5,0,1,0,1
0,0,0,0,0.3,1,0,1,3,3,0,0.6666666666666666,0.3333333333333333,4529.490529777914,17.266519118214678,28.049915119782877,3.84375,53.96986054880792,12.81439905033714,0,1,0,1,0,0,0.625,0.5,0,1,0,1
0,0,0,0,0.3,1,0,1,3,3,0,0.6666666666666666,0.3333333333333333,4453.939916734129,16.105918684293343,29.781670305593178,18.0,94.73684210526316,10.695692804349672,0,0,1,0,0,1,0.5,0.5,0,1,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,528.9328093763952,1.915760669385273,32.55109194046264,11.5,88.65384615384616,2.0138674346598977,0,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,8298.318035117814,29.123317155906573,17.7544438676355,3.388888888888889,63.8235294117647,25.403586806283105,0,1,0,1,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,7986.864857262256,28.04930347878052,35.748113496089005,7.75,66.07142857142857,17.84331075893841,0,0,0,0,1,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,5718.320383492594,18.448011162536044,47.280955607481566,4.333333333333333,65.0,12.741022927689594,0,0,0,0,0,0,0.5,0.5,1,0,0,1
0,0,1,1,0.5,0,0,0,0,0,0,0.5,0.5,6327.840369391377,22.15739765692383,33.3140493660677,6.2,70.20021645021644,14.828425701011758,0,0,1,0,1,0,0.5,0.5,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,528.9328093763952,1.915760669385273,32.55109194046264,11.5,88.65384615384616,2.0138674346598977,0,0,0,0,0,0,0.0,0.0,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,8298.318035117814,29.123317155906573,17.7544438676355,3.388888888888889,63.8235294117647,25.403586806283105,0,1,0,1,0,0,0.0,0.0,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,7986.864857262256,28.04930347878052,35.748113496089005,7.75,66.07142857142857,17.84331075893841,0,0,0,0,1,0,0.0,0.0,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,5718.320383492594,18.448011162536044,47.280955607481566,4.333333333333333,65.0,12.741022927689594,0,0,0,0,0,0,0.0,0.0,1,0,0,1
0,0,1,1,0.3,0,0,0,0,0,0,1.0,0.0,6327.840369391377,22.15739765692383,33.3140493660677,6.2,70.20021645021644,14.828425701011758,0,0,1,0,1,0,0.0,0.0,1,0,0,1
0,0,1,1,0.4,0,0,1,0,0,1,0.5,0.5,528.9328093763952,1.915760669385273,32.55109194046264,11.5,88.65384615384616,2.0138674346598977,0,0,0,0,0,0,0.0,0.0,1,0,0,1
0,0,1,1,0.4,0,0,1,0,0,1,0.5,0.5,8298.318035117814,29.123317155906573,17.7544438676355,3.388888888888889,63.8235294117647,25.403586806283105,0,1,0,1,0,0,0.0,0.0,1,0,0,1
0,0,1,1,0.4,0,0,1,0,0,1,0.5,0.5,7986.864857262256,28.04930347878052,35.748113496089005,7.75,66.07142857142857,17.84331075893841,0,0,0,0,1,0,0.0,0.0,1,0,0,1
0,0,1,1,0.4,0,0,1,0,0,1,0.5,0.5,5718.320383492594,18.448011162536044,47.280955607481566,4.333333333333333,65.0,12.741022927689594,0,0,0,0,0,0,0.0,0.0,1,0,0,1
0,0,1,1,0.4,0,0,1,0,0,1,0.5,0.5,6327.840369391377,22.15739765692383,33.3140493660677,6.2,70.20021645021644,14.828425701011758,0,0,1,0,1,0,0.0,0.0,1,0,0,1
0,0,1,1,0.5,0,0,1,1,1,2,0.5,0.5,528.9328093763952,1.915760669385273,32.55109194046264,11.5,88.65384615384616,2.0138674346598977,0,0,0,0,0,0,0.0,0.0,0,1,0,1
0,0,1,1,0.5,0,0,1,1,1,2,0.5,0.5,8298.318035117814,29.123317155906573,17.7544438676355,3.388888888888889,63.8235294117647,25.403586806283105,0,1,0,1,0,0,0.0,0.0,0,1,0,1
0,0,1,1,0.5,0,0,1,1,1,2,0.5,0.5,7986.864857262256,28.04930347878052,35.748113496089005,7.75,66.07142857142857,17.84331075893841,0,0,0,0,1,0,0.0,0.0,0,1,0,1
0,0,1,1,0.5,0,0,1,1,1,2,0.5,0.5,5718.320383492594,18.448011162536044,47.280955607481566,4.333333333333333,65.0,12.741022927689594,0,0,0,0,0,0,0.0,0.0,0,1,0,1
0,0,1,1,0.5,0,0,1,1,1,2,0.5,0.5,6327.840369391377,22.15739765692383,33.3140493660677,6.2,70.20021645021644,14.828425701011758,0,0,1,0,1,0,0.0,0.0,0,1,0,1
